category;name;rus;eng
talent_name;eula_chivalric_quality;Рыцарская суть;Chivalric Quality
talent_name;eula_noble_obligation;Долг благородных;Noble Obligation
talent_descr;eula_noble_obligation;name{Меч света}, который создаёт талант skill{burst:Сумеречный меч}, сразу получает 5 name{единиц энергии}. Когда name{обычная атака}, name{элементальный навык} или name{взрыв стихии} даёт name{Мечу света} энергию, у него есть 50% шанс дополнительно получить ещё одну единицу энергии.;name{Lightfall Swords} created by skill{burst:Glacial Illumination} start with 5 stacks of energy. name{Normal Attacks}, name{Elemental Skills}, and name{Elemental Bursts} have a 50% chance to grant the name{Lightfall Sword} an additional stack of energy.
talent_name;faruzan_impetuous_flow;Стремительный поток;Impetuous Flow
talent_descr;faruzan_impetuous_flow;Когда name{Фарузан} пребывает в состоянии name{Проявления бури} навыка skill{skill:Царство ветров насамджнин}, время заряда прицельного выстрела уменьшается на 60%, а на врагов при попадании name{воронки Обвала под давлением} накладывается name{Бич коварных ветров} навыка skill{burst:Тайные тропы ветров}.;When name{Faruzan} is in the name{Manifest Gale} state created by skill{skill:Wind Realm of Nasamjnin}, the amount of time taken to charge a shot is decreased by 60%, and she can apply skill{burst:The Wind's Secret Ways}' name{Perfidious Wind's Bale} to opponents who are hit by the vortex created by name{Pressurized Collapse}.
talent_name;faruzan_lost_wisdom_of_the_seven_caverns;Утраченная мудрость семи пещер;Lost Wisdom of the Seven Caverns
talent_descr;faruzan_lost_wisdom_of_the_seven_caverns;Когда персонажи под воздействием name{Дара молитвенного ветра} навыка skill{burst:Тайные тропы ветров} наносят anemo{Анемо урон} name{обычными атаками}, name{заряженными атаками}, name{атаками в падении}, а также name{элементальными навыками} и name{взрывом стихии}, они получают name{Покровительство ураганов}: наносимый урон увеличивается на %{text_percent_dmg} от name{базовой атаки} name{Фарузан}. Этот эффект возникает не чаще одного раза в 0,8 сек. и после завершения name{Дара молитвенного ветра} или однократной активации эффект исчезает.;When characters affected by skill{burst:The Wind's Secret Ways}' name{Prayerful Wind's Benefit} deal anemo{Anemo DMG} using name{Normal}, name{Charged}, name{Plunging Attacks}, name{Elemental Skills}, or name{Elemental Bursts} to opponents, they will gain the name{Hurricane Guard} effect: This DMG will be increased based on %{text_percent_dmg} of name{Faruzan}'s name{Base ATK}. 1 instance of name{Hurricane Guard} can occur once every 0.8s. This name{DMG Bonus} will be cleared after name{Prayerful Wind's Benefit} expires or after the effect is triggered once.
talent_name;faruzan_truth_by_any_means;Истина любым путём;Truth by Any Means
talent_descr;faruzan_truth_by_any_means;Во время действия одного и того же name{Проявления бури} навыка skill{skill:Царство ветров насамджнин} name{Фарузан} полностью заряженными прицельными выстрелами может выпустить до 2 name{стрел урагана}.;name{Faruzan} can fire off a maximum of 2 name{Hurricane Arrows} using fully charged Aimed Shots while under the effect of a single name{Manifest Gale} created by skill{skill:Wind Realm of Nasamjnin}.
talent_name;faruzan_overzealous_intellect;Восторженный разум;Overzealous Intellect
talent_descr;faruzan_overzealous_intellect;name{Ослепительный многогранник} навыка skill{burst:Тайные тропы ветров} существует на 6 сек. дольше.;The duration of the name{Dazzling Polyhedron} created by skill{burst:The Wind's Secret Ways} is increased by 6s.
talent_name;faruzan_spirit_orchard_stroll;Прогулка по саду духов;Spirit-Orchard Stroll
talent_name;faruzan_divine_comprehension;Божественное постижение;Divine Comprehension
talent_descr;faruzan_divine_comprehension;В зависимости от количества поражённых противников воронка эффекта skill{skill:Обвал под давлением} восстанавливает энергию name{Фарузан}: попадание по одному противнику восстанавливает 2 name{ед. энергии}, а попадание по каждому последующему противнику - 0,5 name{ед. энергии}.<br>Одна воронка таким образом может восстановить до 4 name{ед. энергии} name{Фарузан}.;The vortex created by skill{skill:Pressurized Collapses} will restore name{Energy} to name{Faruzan} based on the number of opponents hit: If it hits 1 opponent, it will restore 2 name{Energy} for name{Faruzan}. Each additional opponent hit will restore 0.5 more name{Energy} for name{Faruzan}.<br>A maximum of 4 name{Energy} can be restored to her per vortex.
talent_name;faruzan_wonderland_of_rumination;Чудесный мир размышлений;Wonderland of Rumination
talent_name;faruzan_the_wondrous_path_of_truth;Дивный путь истины;The Wondrous Path of Truth
talent_descr;faruzan_the_wondrous_path_of_truth_1;Когда персонажи под воздействием name{Дара молитвенного ветра} навыка skill{burst:Тайные тропы ветров} наносят anemo{Анемо урон}, их name{крит. урон} повышается на %{crit_dmg_anemo}.;Characters affected by skill{burst:The Wind's Secret Ways}' name{Prayerful Wind's Benefit} have %{crit_dmg_anemo} increased name{CRIT DMG} when they deal anemo{Anemo DMG}.
talent_descr;faruzan_the_wondrous_path_of_truth_2;Если активный персонаж под воздействием name{Дара молитвенного ветра} наносит урон, на поражённого противника будет наложен name{Обвал под давлением}, этот эффект возникает не чаще одного раза в 3 сек. Его откат общий для всего отряда.;When the active character deals DMG while affected by name{Prayerful Wind's Benefit}, they will apply name{Pressurized Collapse} to the opponent damaged. This effect can be triggered once every 3s. This CD is shared between all party members.
talent_name;fischl_stellar_predator;Ворон, клюющий звёзды;Stellar Predator
talent_descr;fischl_stellar_predator;При попадании по name{Озу} полностью name{заряженной стрелой} name{Фишль}, он создаёт name{грозу}, наносящую electro{Электро урон} по площади, равный %{text_percent_dmg} от урона стрелы.;When name{Fischl} hits name{Oz} with a fully-charged name{Aimed Shot}, name{Oz} brings down name{Thundering Retribution}, dealing AoE electro{Electro DMG} equal to %{text_percent_dmg} of the arrow's DMG.
talent_name;fischl_undone_be_thy_sinful_hex;Да будет снято проклятье;Undone Be Thy Sinful Hex
talent_descr;fischl_undone_be_thy_sinful_hex;Если в присутствии name{Оза} во время атаки ваш персонаж вызывает какую-либо electro{Электро} реакцию, на противника нисходит name{божественная молния}, которая наносит electro{Электро урон}, равный %{text_percent_dmg} от name{силы атаки} name{Фишль}.;If your current active character triggers an electro{Electro}-related name{Elemental Reaction} when name{Oz} is on the field, the opponent shall be stricken with name{Thundering Retribution} that deals electro{Electro DMG} equal to %{text_percent_dmg} of name{Fischl}'s name{ATK}.
talent_name;fischl_gaze_of_the_deep;Глаза ворона;Gaze of the Deep
talent_descr;fischl_gaze_of_the_deep;Будучи вне битвы, name{Оз} продолжает присматривать за name{Фишль}. Когда name{Фишль} атакует врага, name{Оз} проводит совместную с ней атаку, нанося %{text_percent_dmg} урона от name{силы атаки} name{Фишль}.;Even when name{Oz} is not present in combat, he can still watch over name{Fischl} through his raven eyes. When name{Fischl} performs a name{Normal Attack} against an opponent, name{Oz} fires a coordinated attack, dealing DMG equal to %{text_percent_dmg} of name{Fischl}'s name{ATK}.
talent_name;fischl_devourer_of_all_sins;Перо осуждения;Devourer of All Sins
talent_descr;fischl_devourer_of_all_sins;Активация навыка skill{skill:Тень расправленных крыльев} наносит %{text_percent_dmg} урона, а его зона поражения увеличивается на 50%.;When skill{skill:Nightrider} is used, it deals an additional %{text_percent_dmg} name{ATK} as DMG, and its AoE is increased by 50%.
talent_name;fischl_wings_of_nightmare;Крылья цвета бездны;Wings of Nightmare
talent_name;fischl_her_pilgrimage_of_bleak;Принцесса иллюзий;Her Pilgrimage of Bleak
talent_descr;fischl_her_pilgrimage_of_bleak;При активации навыка skill{burst:Ночная иллюзия} наносит %{text_percent_dmg} атаки в виде electro{Электро урона} окружающим врагам.<br>По окончании навыка name{Фишль} восстанавливает %{text_percent_hp} name{HP}.;When skill{burst:Midnight Phantasmagoria} is used, it deals %{text_percent_dmg} of name{ATK} as electro{Electro DMG} to surrounding opponents.<br>When the skill duration ends, name{Fischl} regenerates %{text_percent_hp} of her name{HP}.
talent_name;fischl_against_the_fleeing_light;Полуночный апокалипсис;Against the Fleeing Light
talent_name;fischl_evernight_raven;Птица вечной ночи;Evernight Raven
talent_descr;fischl_evernight_raven;Увеличивает длительность пребывания name{Оза} на поле боя на 2 сек. name{Оз} атакует вместе с вашим активным персонажем, нанося electro{Электро урон}, равный %{text_percent_dmg} от name{силы атаки} name{Фишль}.;Extends the duration of name{Oz}'s presence on the field by 2s. Additionally, name{Oz} performs coordinated attacks with your active character when present, dealing %{text_percent_dmg} of name{Fischl}'s name{ATK} as electro{Electro DMG}.
talent_name;freminet_saturation_deep_dive;Насыщенное глубоководное погружение;Saturation Deep Dive
talent_descr;freminet_saturation_deep_dive;Если при использовании навыка skill{skill:Давление дрейфующего льда: Дробящее давление} у name{Таймера Пера} менее 4 name{уровней давления}, откат name{Давления дрейфующего льда} уменьшается на 1 сек.;When name{Freminet} unleashes skill{skill:name{Pressurized Floe}: Shattering Pressure}, if name{Pers Timer} has yet to reach name{Pressure} Level 4, the name{CD} of name{Pressurized Floe} will be decreased by 1s.
talent_name;freminet_parallel_condensers;Параллельные конденсаторы;Parallel Condensers
talent_descr;freminet_parallel_condensers;Когда name{Фремине} активирует на противнике реакцию name{Разбит}, урон навыка skill{skill:Давление дрейфующего льда: Дробящее давление} увеличивается на %{dmg_skill_freminet} на 5 сек.;When name{Freminet} triggers name{Shatter} against opponents, the DMG dealt by skill{skill:name{Pressurized Floe}: Shattering Pressure} will be increased by %{dmg_skill_freminet} for 5s.
talent_name;freminet_dreams_of_the_foamy_deep;Сны пены и глубин;Dreams of the Foamy Deep
talent_descr;freminet_dreams_of_the_foamy_deep;Увеличивает name{шанс крит. попадания} навыка skill{skill:Давление дрейфующего льда: Дробящее давление} на %{crit_rate_freminet}.;The name{CRIT Rate} of skill{skill:name{Pressurized Floe}: Shattering Pressure} will be increased by %{crit_rate_freminet}.
talent_name;freminet_penguins_and_the_land_of_plenty;Пингвины и царство изобилия;Penguins and the Land of Plenty
talent_descr;freminet_penguins_and_the_land_of_plenty;Активация навыка skill{skill:Давление дрейфующего льда: Дробящее давление} восстанавливает name{Фремине} 2 name{ед. энергии}. Если name{Дробящее давление} использовано на 4 name{уровне давления}, восстанавливается 3 name{ед. энергии}.;Unleashing skill{skill:name{Pressurized Floe}: Shattering Pressure} will restore 2 name{Energy} to name{Freminet}. If a name{Pressure} Level 4 Shattering name{Pressure} is unleashed, this will restore 3 name{Energy}.
talent_name;freminet_song_of_the_eddies_and_bleached_sands;Песнь водоворотов и песка;Song of the Eddies and Bleached Sands
talent_name;freminet_dance_of_the_snowy_moon_and_flute;Танец луны и свирели;Dance of the Snowy Moon and Flute
talent_descr;freminet_dance_of_the_snowy_moon_and_flute;После того как name{Фремине} активирует реакции cryo{Заморозка}, name{Разбит} или cryo{Сверхпроводник} на врагах, его name{сила атаки} увеличится на %{atk_percent} на 6 сек. Эффект складывается до 2 раз и может возникнуть один раз в 0,3 сек.;After name{Freminet} triggers cryo{Frozen}, name{Shatter}, or cryo{Superconduct} against opponents, his name{ATK} will be increased by %{atk_percent} for 6s. Max 2 stacks. This can be triggered once every 0.3s.
talent_name;freminet_nights_of_hearth_and_happiness;Ночи очага и веселья;Nights of Hearth and Happiness
talent_name;freminet_moment_of_waking_and_resolve;Мгновения грёз и решительности;Moment of Waking and Resolve
talent_descr;freminet_moment_of_waking_and_resolve;После того как name{Фремине} активирует реакции cryo{Заморозка}, name{Разбит} или cryo{Сверхпроводник} на врагах, его name{крит. урон} увеличится на %{crit_dmg} на 6 сек. Эффект складывается до 3 раз и может возникнуть один раз в 0,3 сек.;After name{Freminet} triggers cryo{Frozen}, name{Shatter}, or cryo{Superconduct} against opponents, his name{CRIT DMG} will be increased by %{crit_dmg} for 6s. Max 3 stacks. This can be triggered once every 0.3s.
talent_name;furina_endless_waltz;Бесконечный вальс;Endless Waltz
talent_descr;furina_endless_waltz;Когда активный персонаж в отряде получает лечение с избытком и его источник не сама name{Фурина}, name{Фурина} в течение 4 сек. каждые 2 сек. восстанавливает name{HP} членам отряда поблизости в количестве %{text_percent_heal} от name{макс. HP} каждого из них.;When the active character in your party receives healing, if the source of the healing is not name{Furina} herself and the healing overflows, then name{Furina} will heal nearby party members for %{text_percent_heal} of their name{Max HP} once every 2s for the next 4s.
talent_name;furina_unheard_confession;Неуслышанное признание;Unheard Confession
talent_descr;furina_unheard_confession;Каждые 1000 ед. name{макс. HP} усиливают skill{skill:Салон одиноких сердец} name{Фурины} другого архэ следующим образом:<br>Урон, наносимый участниками салона, увеличивается на %{text_percent_dmg}, макс. %{text_percent_dmg_max}.<br>Интервал, с которым name{Певец Потоков} лечит активного персонажа поблизости понижается на %{text_percent_heal}. Интервал этим способом можно понизить макс. на %{text_percent_heal_max}.;Every 1,000 points of name{Furina}'s name{Max HP} can buff the different Arkhe-aligned skill{skill:Salon Solitaire} in the following ways:<br>Will increase Salon Members' DMG dealt by %{text_percent_dmg}, up to a maximum of %{text_percent_dmg_max}.<br>Will decrease the name{Singer of Many Waters}' healing interval for nearby active characters by %{text_percent_heal}, up to a maximum of %{text_percent_heal_max}.
talent_name;furina_love_is_a_rebellious_bird_that_none_can_tame;«У любви, как у пташки, крылья, её нельзя никак поймать»;"""Love Is a Rebellious Bird That None Can Tame"""
talent_descr;furina_love_is_a_rebellious_bird_that_none_can_tame;При использовании skill{burst:Да возрадуются люди} name{Фурина} получает %{text_value} ед. name{фанфар}.<br>Также лимит name{фанфар} name{Фурины} увеличивается на %{text_value_max} ед.;When using skill{burst:Let the People Rejoice}, name{Furina} will gain %{text_value} name{Fanfare}.<br>Additionally, name{Furina}'s name{Fanfare} limit is increased by %{text_value_max}.
talent_name;furina_a_woman_adapts_like_duckweed_in_water;«Сердце красавиц склонно к измене»;"""A Woman Adapts Like Duckweed in Water"""
talent_descr;furina_a_woman_adapts_like_duckweed_in_water;Пока действует навык skill{burst:Да возрадуются люди}, прирост name{фанфар} name{Фурины} от увеличения или уменьшения name{HP} персонажей поблизости увеличивается на 250%. Каждая ед. name{фанфар} сверх лимита увеличивает name{макс. HP} name{Фурины} на %{text_percent|0|2}. Предельное увеличение name{макс. HP} таким способом составляет %{text_percent_max}.;While skill{burst:Let the People Rejoice} lasts, name{Furina}'s name{Fanfare} gain from increases or decreases in nearby characters' name{HP} is increased by 250%. Each point of name{Fanfare} above the limit will increase name{Furina}'s name{Max HP} by %{text_percent|0|2}. Her maximum name{Max HP} increase is %{text_percent_max}.
talent_name;furina_my_secret_is_hidden_within_me_no_one_will_know_my_name;«Но секрет мой скрыт во мне, никто не узнает моё имя!»;"""My Secret Is Hidden Within Me, No One Will Know My Name"""
talent_name;furina_they_know_not_life_who_dwelt_in_the_netherworld_not;«Не знает жизни тот, кто не был в царстве смерти!»;"""They Know Not Life, Who Dwelt in the Netherworld Not!"""
talent_descr;furina_they_know_not_life_who_dwelt_in_the_netherworld_not;Когда участники салона из skill{skill:Салона одиноких сердец} попадают по противнику или name{Певец Потоков} восстанавливает name{HP} активному персонажу, name{Фурина} восстанавливает 4 name{ед. энергии}. Этот эффект может возникнуть один раз в 5 сек.;When the Salon Members from skill{skill:Salon Solitaire} hit an opponent, or the name{Singer of Many Waters} restores name{HP} to nearby active characters, name{Furina} will restore 4 name{Energy}. This effect can be triggered once every 5s.
talent_name;furina_his_name_i_now_know_it_is;«Я знаю имя чужестранца! Это имя...»;"""His Name I Now Know, It Is...!"""
talent_name;furina_hear_me_let_us_raise_the_chalice_of_love;«Высоко поднимем все кубок веселья!»;"""Hear Me — Let Us Raise the Chalice of Love!"""
talent_descr;furina_hear_me_let_us_raise_the_chalice_of_love;После использования skill{skill:Салона одиноких сердец}, name{Фурина} получает name{Центр внимания} на 10 сек.<br>Во время его действия урон name{обычных атак}, name{заряженных атак} и name{атак в падении} name{Фурины} конвертируется в hydro{Гидро урон}. Этот эффект не может быть отменён какой-либо элементальной инфузией. Кроме того, наносимый урон повышается на значение, равное %{text_percent_dmg_1} от name{макс. HP} name{Фурины}.<br>Во время действия name{обычные атаки} (кроме атаки «Архэ: Священные и мирские места»), name{заряженные атаки} и удары о землю name{атак в падении} при попадании по противнику до 1 раза в 0,1 сек. активируют разные эффекты в зависимости от текущего вида архэ name{Фурины}:<br><br>name{Архэ: Усия}<br>Каждую сек. все окружающие члены отряда восстанавливают name{HP}, равное %{text_percent_heal} от name{макс. HP} name{Фурины}. Действует 2,9 сек. При повторной активации эффекта время действия продлевается.<br>name{Архэ: Пневма}<br>Урон последующей name{обычной атаки} (кроме атаки Архэ: Священные и мирские места), name{заряженной атаки} или удара о землю name{атаки в падении} дополнительно увеличивается на %{text_percent_dmg_2} от name{макс. HP} name{Фурины}. Если вышеперечисленные атаки попадают по противнику, все окружающие члены отряда теряют 1% от своего текущего name{HP}.<br><br>Во время действия каждого name{Центра внимания} эти эффекты могут активироваться до 6 раз. name{Центр внимания} прекращается, когда его эффекты активируются 6 раз или когда заканчивается время действия.;"When using skill{skill:Salon Solitaire}, name{Furina} gains ""name{Center of Attention}"" for 10s.<br>Throughout the duration, name{Furina}'s name{Normal Attacks}, name{Charged Attacks}, and name{Plunging Attacks} are converted into hydro{Hydro DMG} which cannot be overridden by any other elemental infusion. DMG is also increased by an amount equivalent to %{text_percent_dmg_1} of name{Furina}'s max name{HP}.<br>Throughout the duration, name{Furina}'s name{Normal Attacks} (not including Arkhe: Seats Sacred and Secular Attacks), name{Charged Attacks}, and the impact of name{Plunging Attacks} will cause different effects up to every 0.1s after hitting opponents depending on her current Arkhe alignment:<br><br>name{Arkhe: Ousia}<br>Every 1s, all nearby characters in the party will be healed by %{text_percent_heal} of name{Furina}'s max name{HP}, for a duration of 2.9s. Triggering this effect again will extend its duration.<br>name{Arkhe: Pneuma}<br>This name{Normal Attack} (not including Arkhe: Seats Sacred and Secular Attacks), name{Charged Attack}, or name{Plunging Attack} ground impact DMG will be further increased by an amount equivalent to %{text_percent_dmg_2} of name{Furina}'s max name{HP}. When any of the attacks mentioned previously hit an opponent, all nearby characters in the party will consume 1% of their current name{HP}.<br><br>During the duration of each instance of ""name{Center of Attention},"" the above effects can be triggered up to 6 times. ""name{Center of Attention}"" will end when its effects have triggered 6 times or when the duration expires."
talent_name;gaming_dance_of_amity;Танец мира;Dance of Amity
talent_descr;gaming_dance_of_amity;После попадания name{атаки в падении: Ступающий по облакам} навыка skill{skill:Восхождение благовещего зверя} по противнику name{Ка Мин} раз в 0,2 сек. восстанавливает name{HP} пропорционально %{text_percent_heal} name{макс. HP} name{Ка Мина}. Эффект длится 0,8 сек.;After skill{skill:Bestial Ascent}'s name{Plunging Attack: Charmed Cloudstrider} hits an opponent, name{Gaming} will regain %{text_percent_heal} of his name{Max HP} once every 0.2s for 0.8s.
talent_name;gaming_air_of_prosperity;Дух благоденствия;Air of Prosperity
talent_descr;gaming_air_of_prosperity_1;Когда name{HP} name{Ка Мина} опускается ниже 50%, он получает %{healing_recv} name{бонус получаемого лечения}.;When name{Gaming} has less than 50% name{HP}, he will receive a %{healing_recv} name{Incoming Healing Bonus}.
talent_descr;gaming_air_of_prosperity_2;Если name{HP} name{Ка Мина} равно или выше 50%, урон name{атаки в падении: Ступающий по облакам} увеличивается на %{dmg_skill_gaming}.;When name{Gaming} has 50% name{HP} or more, name{Plunging Attack: Charmed Cloudstrider} will deal %{dmg_skill_gaming} more DMG.
talent_name;gaming_bringer_of_blessing;Несущий благословение;Bringer of Blessing
talent_descr;gaming_bringer_of_blessing;name{Ман Чай} skill{burst:Золотого танца суаньни}, воссоединяясь с name{Ка Мином}, восстанавливает ему %{text_percent_heal} name{HP}.;When the name{Suanni Man Chai} from skill{burst:Suanni's Gilded Dance} meets back up with name{Gaming}, it will heal %{text_percent_heal} of name{Gaming}'s name{HP}.
talent_name;gaming_plum_blossoms_underfoot;Цветы сливы под ногами;Plum Blossoms Underfoot
talent_descr;gaming_plum_blossoms_underfoot;Когда name{Ка Мин} получает лечение с избытком, его name{сила атаки} повышается на %{atk_percent} на 5 сек.;When name{Gaming} receives healing and this instance of healing overflows, his name{ATK} will be increased by %{atk_percent} for 5s.
talent_name;gaming_awakening_spirit;Пробуждающийся дух;Awakening Spirit
talent_name;gaming_soar_across_mountains;Паря над облаками;Soar Across Mountains
talent_descr;gaming_soar_across_mountains;Попадания name{атаки в падении: Ступающий по облакам} навыка skill{skill:Восхождение благовещего зверя} по противнику восстанавливают name{Ка Мину} 2 name{ед. энергии}. Этот эффект может возникнуть один раз в 0,2 сек.;When skill{skill:Bestial Ascent}'s name{Plunging Attack: Charmed Cloudstrider} hits an opponent, it will restore 2 name{Energy} to name{Gaming}. This effect can be triggered once every 0.2s.
talent_name;gaming_evil_daunting_roar;Устрашающий зло рёв;Evil-Daunting Roar
talent_name;gaming_to_tame_all_beasts;Приручить всех зверей;To Tame All Beasts
talent_descr;gaming_to_tame_all_beasts;Повышает name{шанс крит. попадания} name{атаки в падении: Ступающий по облакам} навыка skill{skill:Восхождение благовещего зверя} на %{crit_rate_gaming}, name{крит. урон} - на %{crit_dmg_gaming}, а также увеличивает радиус атаки.;skill{skill:Bestial Ascent}'s name{Plunging Attack: Charmed Cloudstrider} name{CRIT Rate} increased by %{crit_rate_gaming} and name{CRIT DMG} increased by %{crit_dmg_gaming}, and its attack radius will be increased.
talent_name;ganyu_undivided_heart;Неразделённое сердце;Undivided Heart
talent_descr;ganyu_undivided_heart;В течение 5 сек. после выстрела name{стрелы-снежинки} увеличивает name{шанс крит. попадания} name{стрел-снежинок} и вызванного ими name{цветения} на %{crit_rate_ganyu}.;After firing a name{Frostflake Arrow}, the name{CRIT Rate} of subsequent name{Frostflake Arrows} and their resulting bloom effects is increased by %{crit_rate_ganyu} for 5s.
talent_name;ganyu_harmony_between_heaven_and_earth;Гармония Земли и Небес;Harmony Between Heaven and Earth
talent_descr;ganyu_harmony_between_heaven_and_earth;Активные члены отряда, находящиеся в области навыка skill{burst:Небесный дождь}, получают %{dmg_cryo} бонус cryo{Крио урона}.;skill{burst:Celestial Shower} grants a %{dmg_cryo} cryo{Cryo DMG Bonus} to active party members in the AoE.
talent_name;ganyu_dew_drinker;Жажда росы;Dew-Drinker
talent_descr;ganyu_dew_drinker;"Попадание name{стрелой-снежинкой} с уровнем заряда 2 или её name{цветением} понижает cryo{Крио сопротивление} противников на %{enemy_res_cryo} в течение 6 сек.;<br>Также попадание восстанавливает 2 name{ед. энергии} name{Гань Юй}. Каждое попадание name{заряженной атакой} с уровнем заряда 2 может восстановить энергию только один раз, вне зависимости от того, было ли это попадание name{стрелой-снежинкой} или её name{цветением}.";Charge Level 2 name{Frostflake Arrows} or name{Frostflake Arrow Blooms} decrease opponents' cryo{Cryo RES} by %{enemy_res_cryo} for 6s upon hit.<br>A hit also regenerates 2 name{Energy} for name{Ganyu}. This effect can only occur once per Charge Level 2 name{Frostflake Arrow}, regardless if name{Frostflake Arrow} itself or its dendro{Bloom} hits the target.
talent_name;ganyu_the_auspicious;Благополучие;The Auspicious
talent_descr;ganyu_the_auspicious;Увеличивает количество зарядов навыка skill{skill:След цилиня} на 1.;skill{skill:Trail of the Qilin} gains 1 additional charge.
talent_name;ganyu_cloud_strider;Облачные странствия;Cloud-Strider
talent_name;ganyu_westward_sojourn;Поход на Запад;Westward Sojourn
talent_descr;ganyu_westward_sojourn;Увеличивает урон, получаемый врагами, находящимися в области навыка skill{burst:Небесный дождь}. Этот эффект усиливается со временем.<br>Увеличение урона начинается с %{dmg_all} и увеличивается на %{dmg_all} каждые 3 сек., до макс. value{25%}.<br>Эффект продолжается ещё 3 сек. после того, как враг покидает зону действия навыка.;Opponents standing within the AoE of skill{burst:Celestial Shower} take increased DMG. This effect strengthens over time.<br>Increased DMG taken begins at %{dmg_all} and increases by %{dmg_all} every 3s, up to a maximum of value{25%}.<br>The effect lingers for 3s after the opponent leaves the AoE.
talent_name;ganyu_the_merciful;Милосердие;The Merciful
talent_name;ganyu_the_clement;Сострадание;The Clement
talent_descr;ganyu_the_clement;Следующая name{стрела-снежинка} в течение 30 сек. после активации навыка skill{skill:След цилиня} не нуждается в зарядке.;Using skill{skill:Trail of the Qilin} causes the next name{Frostflake Arrow} shot within 30s to not require charging.
talent_name;gorou_heedless_of_the_wind_and_weather;Бросая вызов стихии;Heedless of the Wind and Weather
talent_descr;gorou_heedless_of_the_wind_and_weather;В течение 12 сек. после запуска навыка skill{burst:Дзюга: Вперёд к победе} name{защита} всех членов отряда поблизости увеличивается на %{def_percent}.;After using skill{burst:Juuga: Forward Unto Victory}, all nearby party members' name{DEF} is increased by %{def_percent} for 12s.
talent_name;gorou_a_favor_repaid;Ответная услуга;A Favor Repaid
talent_descr;gorou_a_favor_repaid;Урон атак name{Горо} увеличивается пропорционально его защите:<br>· Урон навыка skill{skill:Всесторонняя name{защита} Инудзаки} повышается на %{text_percent_1} name{защиты}.<br>· Урон навыка skill{burst:Дзюга: Вперёд к победе} и кристального обвала увеличивается на %{text_percent_2} name{защиты}.;name{Gorou} receives the following DMG Bonuses to his attacks based on his name{DEF}:<br>· skill{skill:Inuzaka All-Round Defense}: Skill DMG increased by %{text_percent_1} of name{DEF}<br>· skill{burst:Juuga: Forward Unto Victory}: Skill DMG and name{Crystal Collapse} DMG increased by %{text_percent_2} of name{DEF}
talent_name;gorou_swift_as_the_wind;Бег собаки: Скорость ветра;Rushing Hound: Swift as the Wind
talent_descr;gorou_swift_as_the_wind;Когда активный персонаж (не name{Горо}), находясь под действием созданного самим name{Горо} skill{skill:Боевого штандарта генерала} или области skill{burst:Влияния генерала}, наносит geo{Гео урон} врагу, время отката skill{skill:Всесторонней name{защиты} Инудзаки} name{Горо} снижается на 2 сек.<br>Эффект возникает раз в 10 сек.;When characters (other than name{Gorou}) within the AoE of name{Gorou}'s skill{skill:General's War Banner} or skill{burst:General's Glory} deal geo{Geo DMG} to opponents, the CD of name{Gorou}'s skill{skill:Inuzaka All-Round Defense} is decreased by 2s.<br>This effect can occur once every 10s.
talent_name;gorou_steady_as_a_clock;Ожидание собаки: Точность часов;Sitting Hound: Steady as a Clock
talent_descr;gorou_steady_as_a_clock;Если активный персонаж поблизости во время действия skill{burst:Влияния генерала} получает созданный реакцией geo{Кристалл} name{элементальный осколок}, то длительность name{Влияния генерала} name{Горо} увеличивается на 1 сек.<br>Эффект может возникнуть раз в 0,1 сек. Нельзя увеличить длительность больше чем на 3 сек.;While skill{burst:General's Glory} is in effect, its duration is extended by 1s when a nearby active character obtains an name{Elemental Shard} from a geo{Crystallize} reaction. <br>This effect can occur once every 0.1s. Max extension is 3s.
talent_name;gorou_fierce_as_fire;Укус собаки: Ярость огня;Mauling Hound: Fierce as Fire
talent_name;gorou_warm_as_water;Забота собаки: Нежность воды;Lapping Hound: Warm as Water
talent_descr;gorou_warm_as_water;У активного персонажа в области skill{burst:Влияния генерала} при наличии эффектов name{Крепость} или name{Ярость} каждые 1,5 сек. восстанавливается name{HP} в размере %{text_percent} name{защиты} самого name{Горо}.;"When skill{burst:General's Glory} is in the ""name{Impregnable}"" or ""name{Crunch}"" states, it will also heal active characters within its AoE by %{text_percent} of name{Gorou}'s own name{DEF} every 1.5s."
talent_name;gorou_thunderous_force;Удар собаки: Сила грома;Striking Hound: Thunderous Force
talent_name;gorou_mountainous_fealty;Доблесть собаки: Надёжность гор;Valiant Hound: Mountainous Fealty
talent_descr;gorou_mountainous_fealty;"В течение 12 сек. после запуска skill{skill:Всесторонней name{защиты} Инудзаки} или skill{burst:Дзюга: Вперёд к победе} у всех членов отряда поблизости увеличивается крит. geo{Гео урон} в соответствии с уровнем области:<br>· name{Стойкость} - на value{10%};<br>· name{Крепость} - на value{20%};<br>· name{Ярость} - на value{40%}.<br><br>Эффект не складывается, действует последний сработавший эффект.";"For 12s after using skill{skill:Inuzaka All-Round Defense} or skill{burst:Juuga: Forward Unto Victory}, increases the name{CRIT DMG} of all nearby party members' geo{Geo DMG} based on the buff level of the skill's field at the time of use:<br>· ""name{Standing Firm}"": +value{10%}<br>· ""name{Impregnable}"": +value{20%}<br>· ""name{Crunch}"": +value{40%}<br><br>This effect cannot stack and will take reference from the last instance of the effect that is triggered."
talent_name;hu_tao_flutter_by;Порхай как бабочка;Flutter By
